,text,source,page,chunk_id
719,reference architecture  Part  Reference architecture ISOIEC    Information technology  Big data reference architecture  Part  Security and privacy ISOIEC TR    Information technology  Big data reference architecture  Part  Standards roadmap ISOIEC  Information technology  Artificial intelligence Process managem ent framework for Big data analytics ISOIEC TR  Information technology  Artificial Intelligence AI  Bias in AI systems and AI aided decision making ISOIEC TR  Information technology  Artificial intelligence  Overview of trustworthiness in artificial intelligence ISOIEC TR    Artificial Intelligence AI  Assessment of the robustness of neural networks  Part  Overview ISOIEC TR  Information technology  Artificial intelligence  Overview of ethical and societal concerns ISOIEC  Information Technology  Artificial,/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,113,78d5eb416ddf44eeb303e3630051c8d5
720,intelligence  Overview of ethical and societal concerns ISOIEC  Information Technology  Artificial Intelligence  Risk Management,/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,113,2eea5e6958224ced9a5d0eaaf7782f14
721,ETHICAL AI FRAMEWORK APPENDIX  Organisation Institute Standard Description ISOIEC TR  Information technology  Artificial Intelligence AI  Use cases ISOIEC  Information technology  Governance of IT  Governance implications of the use of artificial intelligence by organis ations Institute of Electrical and Electronics Engineers IEEE IEEE P7000  Model Process for Addressing Ethical Concerns During System Design IEEE P7001  Transparency of Autonomous Systems IEEE P7002  Data Privacy Processes and Methodologies IEEE P7003 Algorithmic Bias Considerations IEEE P7004 Standard on Child and Student Data Governance IEEE P7005  Standard for Transparent Employer Data Governance IEEE P7006 Standard on Personal Data AI Agent Working Group IEEE P7007  Ontological Standard for Ethically driven Robotics and Automation Systems IEEE P7008 Standard for Ethically Driven Nudging for,/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,114,6bbfbe82f9ad4127b8ddbebd348f3ef3
722,"Robotics and Automation Systems IEEE P7008 Standard for Ethically Driven Nudging for Robotic, Intelligent and Autonomous Systems IEEE P7009 Standard for Fail Safe Design of Autonomous and Semi Autonomous Systems IEEE Std    IEEE Recommended Practice for Assessing the Impact of Autonomous and Intelligent Systems on Human Well Being IEEE P7011 Standard for the Process of Identifying and Rating the Trustworthiness of News Sources IEEE P7012 Standard for Machine Readable Personal Privacy Terms IEEE P7014 Standard for Ethical considerations in Emulated Empathy in Autonomous and Intelligent Systems China National Standards GB GBT   Information Technology Artificial Intelligence Terminology    GBT   Information Technology Artificial Intelligence Platform Computing Resource Specifications",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,114,a9c81ea829914c8894afb6cd6b4c961a
723,ETHICAL AI FRAMEWORK APPENDIX  Organisation Institute Standard Description    GBT   Artificial Intelligence Knowledge Graph Technical Framework   GBT   Artificial intelligence Affective computing user interfaceModel    GBT   Information technology Big data Analysis  oriented data storage and retrieval technical requirements     GBT   Information technology General requirements for big data computing systems   GBT   Information technology Big data Functional testing requirements for analytic system   ,/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,115,8e60b2d0f66a4487be7996a18af92dfc
724,"ETHICAL AI FRAMEWORK APPENDIX  APPENDIX C  AI APPLICATION IMPACT ASSESSMENT TEMPLATE Note Please refer to Section .. . Process for Completing AI Application Impact Assessment for details on the process to complete the AI Application Impact Assessment Legend  Text covers the core questions that are to be addressed in a qualitative manner  Italicised text is added context to support the core question and should be used as an aid to provide the qualitative answer Risk Gating Criteria If one or more of the risk gating questions below are triggered , i.e. the answer is yes for the question , the AI Application Impact Assessment should be subject to IT Board CIO review before project commencement. Please refer to Section  AI Assessment for details. Question Context a  Is the AI application within an area of intense public scrutiny e.g. because of privacy concerns andor frequent",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,116,1f83759d978c40e4adbf4ce8783e025a
725,"Question Context a  Is the AI application within an area of intense public scrutiny e.g. because of privacy concerns andor frequent litigation? For example, certain Internet of Things applications could have a significant impact on individuals daily lives and privacy . Examples of such applications include Smart Cities applications  Smart Lighting  intelligent weather adaptive street lighting  Smart Traffic Management  Monitoring of vehicles and pedestrian  Smart Parking  Monitoring of parking spaces Therefore, this require s a IT Board CIO review of the AI Application Impact Assessment . The combination of f acial recognition and a new, sensitive use or potent ially controversial use should be considered. b  Is the AI application applied in a new social domain i.e. where AI has not been used in Hong Kong ? For example, an AI application that is used for the first time in healthcare while previously, it was only used for",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,116,35847468b29e4833b9fbaa5663f84a98
726,"Hong Kong ? For example, an AI application that is used for the first time in healthcare while previously, it was only used for marketing purposes. Due to the change of domain, it is possible that the AI application will r aise new ethical questions. When the AI application takes place in a sensitive social area, the risks and the ethical issues are potentially greater. Think of topics such as care, safety, the fight against terrorism or education. Think of vulnerable groups such as children or the disabled. c i Does the AI application have a high degree of autonomy ? The more an AI application acts independently with increased freedom to make decisions, the more important it is to properly analy se the consequences of this autonomy. In addition to the freedom to make decisions,",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,116,ed2f79ac863a41e1a56fb76eccc7a741
727,"ETHICAL AI FRAMEWORK APPENDIX  Question Context If the answer to question is Yes, pleas e proceed to the question ii. ii I s it used in a complex environment? If the answer to question ii is Yes, please proceed to the question iii. iii D oes the AI application make automated decisions that have a significant impact on persons or entities or that have legal consequences for them? If the answer to the question iii is Yes, such application will likely be considered as higher risk application . autonomy can also lie in the possibility of selecting data sources autonomously. When the AI application is situated in a complex environment, the risks are greater than when the AI application is in a confined environment. When the AI application makes decisions automatically without human intervention and the decision can lead to someone experiencing leg al consequences of that decision",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,117,fd842ea505584cf09bd28d1dc4892b0f
728,"without human intervention and the decision can lead to someone experiencing leg al consequences of that decision or being significantly affected otherwise, the risk is greater. Think of not being able to get a mortgage, losing your job, a wrong medical diagnosis or reputational damage due to a certain categor isation that can lead to the exclusion or discrimination against individuals. Processing with little or no effect on individuals does not match this specific criterion . Examples of such AI applications are autonomous vehicle, autonomous military drones and surgical robots. Such AI applications are considered being used in a complex environment because the decisions made by the AI depend on various surrounding environment factors e.g. surrounding human activities. Applications such as the autonomous vehicle and autonomous military drones are considered to have a high degree of autonomy because decisions were made entirely by the AI.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,117,4f3ccdbddac3412eae9296800bfb3895
729,"considered to have a high degree of autonomy because decisions were made entirely by the AI. d  Is sensitive personally identifiable information used? When sensitive personally identifiable information is used in the development andor deployment of AI applications , the risk is higher. For example, data consisting of racial or ethnic origin, political opinions, religious or philosophical beliefs, or trade union membership, genetic data, biometric data, dat a concerning health or data concerning a natural person s sex life or sexual orientation. e  Does the AI application make complex decisions? As the decision making by the AI application is more complex for example, more variables or probabilistic estima tes based on profiles the risks increase. Simple AI applications based on a limited number of choices and variables are less risky. If the way in which an AI application has come to its decisions can no longer be",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,117,85f0a4b6b3444b6b9962870ebd8006f9
730,"variables are less risky. If the way in which an AI application has come to its decisions can no longer be fully understood or traced back to peopl e, then the risks resulting from the decision are potentially greater. f  Does the AI application involve systemic observation or monitoring? Processing used to observe, monitor or control individuals, including data collected through network s or a systematic monitoring of a publicly accessible area. Examples would include widespread video surveillance data and network behavioural tracking. This type of monitoring is a criterion because the personal data may be collected in circumstances where individuals may not be aware of who is collecting their data and how they will",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,117,2f84dbafdfe54b20a9bbf28fcd6531b1
731,"ETHICAL AI FRAMEWORK APPENDIX  Question Context be used. Ad ditionally, it may be impossible for individuals to avoid being subject to such processing in public or publicly accessible spaces. g  Does the AI applicatio n involve evaluation or scoring of individuals? Including profiling and predicting, especi ally from aspects concerning the data subject s performance at work, economic situation, health, personal preferences or interests, reliability or behaviour, locatio n or movements. Examples of this could include   Financial institution that screens its customers against databases for credit referencing, anti money laundering  AML , counterterroris m or fraud checks  Biotechnology company offering genetic tests direct ly to consumers in order to assess and predict the d iseasehealth risks, or  Company building behavio ural or marketing profiles based on usage or navigation on its website . h  Are personal data processed",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,118,162e6679f52c422e94d44842bd851495
732," Company building behavio ural or marketing profiles based on usage or navigation on its website . h  Are personal data processed on a large scale andor are data sets combined ? While large scale  is difficult to define, consider the following factors, when determining whether the processing is carried out on a large scale a. the number of individuals concerned, either as a specific number or as a proportion of the relevant population b. the volume of data andor the range of different data items being processed c. the duration, or permanence, of the data processing activity or d. the geographical extent of the processing activity.",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,118,476f9f80b6174122a3dae221250e73a1
733,"ETHICAL AI FRAMEWORK APPENDIX  AI Application Impact Assessment Q uestions A. Purpose of AI Application and Accountability Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan   What is the business needgoalobjective for this AI and data activity? What is the defined clear purpose for developing the identified AI application e.g. operational efficiency or cost reduction? How can the expected benefits outweigh potential risks? What are the acceptance or success criteria for this planned activity? Does the AI application fit within a larger theme of work that is currently being contemplated or undertaken? Does this initiative fit into your AI andor Data strategy? Section ...   Map AI projects to the organisation objectives  Select and prioritise AI projects IT PlannersExecutives, Business Users   What are the objectives of this initiative",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,119,e2e7608cf56d4783aef6b7fa986c4683
734,"objectives  Select and prioritise AI projects IT PlannersExecutives, Business Users   What are the objectives of this initiative for each group of stakeholders each entity or group of individuals participating andor being impacted by the data or technology use scenario? Explain the objectives in terms of the explici t outcomesgoals and how these outcomes map to the E thical AI Principles or other external positive justificationvalidation that is generally accepted by society. Describe the risks that may be created for each stakeholder.  Clearly state the problem that is to be solved.  Clearly state the measurable goal or outcome of the project  Who are the stakeholders who are impacted by this AI application?  What is the interest high level for ALL impacted stakeholders?  What are the risks to affected stakeholders? To be analyse d and documented in question  Identify the relevant E thical AI P rinciples",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,119,c317fc65909543a2b63b3a1e0db6b79c
735," What are the risks to affected stakeholders? To be analyse d and documented in question  Identify the relevant E thical AI P rinciples for the AI application  Confirm that this AI A pplication does not trigger any of the risk g ating criteria see above. Section ...   Map AI projects to the organisations objectives  Select and prioritise AI projects IT PlannersExecutives, Business Users",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,119,514f04dfe34a42048409478cd0139b24
736,"ETHICAL AI FRAMEWORK APPENDIX  A. Purpose of AI Application and Accountability Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan Who are the stakeholders? Identify and list each group. Stakeholder examples External stakeholders users, indirectly affected public, data providers Internal stakeholders employees, project steering committees, IT Board, CIO , business units . What is the initial project impact or implication to each of the E thical AI Principle s  Fairness,  Diversity and Inclusion,  Human Oversight ,  Lawfulness and Compliance,  Data Privacy,  Safety,  Accountability,  Beneficial AI,  Cooperation and Openness and  Sustainability and Just Transition . Objectives should be explicitly describable for each stakeholder and map to some externally validated objective e.g. broader public policy objective. Consider objectives such as better or lower cost",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,120,acc52a18e36e42c7b18f1111e96ece83
737,"externally validated objective e.g. broader public policy objective. Consider objectives such as better or lower cost health care, greater access to health services, or better health outcomes or an improved ability to track and assess health outcomes more accurate sensors or devices to detect or diagnose health conditions or to improve general wellne ss improved education environmental enhancements such as water conservation, energy cost reduction infrastructure enhancements economic improvement more accessibleusable technology increased job opportunities protection of reasonable expectation of privacy, including anonymity protection of freedom of religion, thought and speech or protection of prohibition against discrimination.   What are the potential risks to each stakeholder and which risk gating criterias have been triggered? Considering all the factors relating to the AI application , what",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,120,0c17ef9a73a44851b6671b52485959ab
738,"stakeholder and which risk gating criterias have been triggered? Considering all the factors relating to the AI application , what are the risks real andor perceived to each identified stakeholder? Section ...   Assess the general criteria that qualify an AI project for a review by the IT Board CIO IT PlannersExecutives, Business Users",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,120,52cb3c56752c4b7e92b5f87049c6c70e
739,"ETHICAL AI FRAMEWORK APPENDIX  A. Purpose of AI Application and Accountability Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan Explain the high level potential impact andor concern that the AI project and application could create and what risks the project could create. If the project triggers any of the risk gating criteria, it will require initial approval before project commencement by the IT Board CIO. see above table for the r isk gating c riteria Consider the risks or increase in risks real or perceived to the identified stakeholder as a result of the application of the AI. Areas to consider include perception of technology or data about them being used in an impactful way, an impact on the employee relationship, reduced status andor well being damage to reputation or embarrassment shock or surprise at the processing activity or the results of the processing inappropriate discrimination,",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,121,85c5a7291cc2471ca192cb8a31983a74
740,"embarrassment shock or surprise at the processing activity or the results of the processing inappropriate discrimination, the possibility of inappropriate access to or misuse of information e.g. insights or predicative data by the organisation, including sensitive categ ories of data and directly identifiable data manipulation of needs or desireswants of the individual i.e. creation of a need where one previously did not exist a negative impact of the technology through a probability  based process, such as a score W ho will have access to information on the AI application and who wont? Will stakeholders who do not have access to this information or data or the insight suffer a setback compared to those who do? What does that setback look like? What new differences wi ll there be between the haves and have nots of this information? Would individual stakeholders be surprised by the activity related to them? Would the information use",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,121,2ca4c2cc5c294da18c8751da2f50b970
741,information? Would individual stakeholders be surprised by the activity related to them? Would the information use about individuals align with their perception of whether this datainformation should be used this way? Determine whether there are other sensitivity issues with the potential use of insights and what aspect of use of potential insights might be,/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,121,01035f15b6084107a2faca3b704362cd
742,"ETHICAL AI FRAMEWORK APPENDIX  A. Purpose of AI Application and Accountability Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan considered unfair to the stakeholder. Are all stakeholders treated equally?   Have all the governance processes and roles outlined in the AI Practice Guide been satisfied and who specifically will be fulfilling each requirement? Roles and responsibilities are needed to operationali se AI and ensure accountability for ethics. Who does what? What is the nature or responsibilities of any governing bodies that will be established for this AI application? Are different teams responsible for the AI model validation and model development? Section ...   Ensure oversight exist for key processes  Define roles and responsibilities IT Planners Executives, Business Users   Who has ultimate decision making authority for the AI Application ? Section ... ",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,122,d34ba9ed501a4fc68e980ebc790a18b0
743,"IT Planners Executives, Business Users   Who has ultimate decision making authority for the AI Application ? Section ...   Ensure oversight exist for key processes  Define roles and responsibilities IT PlannersExecutives, Business Users B. AI Governance Process  Project Planning Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan   Does the project plan account for each stage of the AI L ifecycle for the AI application including change management and any o rgani sational changes ? Does the project map to the established Project Management requirements? Are functional and technical requirements fully accounted for and documented? Does a roadmap exist to account for possible future requirements, necessary AI application updates as required and roles and responsibilities? Section ...   Consider all Ethical AI Principles throughout the AI Lifecycle  Ensure appropriate",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,122,8ce839bafe2c4dac88b68c6d81333d4f
744,"and responsibilities? Section ...   Consider all Ethical AI Principles throughout the AI Lifecycle  Ensure appropriate resourcing needs are met  Ensure oversight exist for key processes  Define roles and responsibilities IT PlannersExecutives, Business Users   Do all project team members understand their roles and the project plan? Are staff andor contract resources equipped with the skills and knowledge they need to take on the project responsibility? How are governance controls to be managed that Section ...   Ensure oversight exist for key processes  Define roles and responsibilities",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,122,09ac3ddd3d9d43a087f0302a2b7ba2b7
745,"ETHICAL AI FRAMEWORK APPENDIX  B. AI Governance Process  Project Planning Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan will enable a consistent, robust, repeatable development or implementation process? Do all project stakeholders understand the probabilistic nature of AI algorithms, recogni sing that all outputs will not be one hundred percent certain and correct? If not, either AI upskilling programmes or trainings potentially using external trainers, should be completed or new staffconsultants hired with the skills hired prior to AI project commencement. T his is to ensure the Project Team have members that are equipped with the necessary skills and knowledge required to execute the project. IT PlannersExecutives, Business Users   What is the defined and intended applicationscope of the AI project? How did you choose the AI model s suitability for the task at hand? What are the defined",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,123,84ee45541e9f44d495c063b5c48fe49e
746,"applicationscope of the AI project? How did you choose the AI model s suitability for the task at hand? What are the defined business success criteria for an AI application ? Tasks examples Do you validate that the metrics used to select a n AI model are appropriate? Do you evaluate AI models for reliability? Do you test for AI model sensitivity? Is there a process to identify AI model vulnerabilities? Section ...   Select and prioritise AI projects IT PlannersExecutives, Business Users   i How has fairness  been described ? ii W hat steps are in place to measure and test for achieving this? Given there is no single definition of fairness that will apply equally well to different AI applications, the goal is to detect and mitigate fairness related harms as much as possible. AI applications can behave unfairly due to biases inherent in the data sets used to train them or biases",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,123,fe537d27618c42d1be1e86abbdd5b183
747,"as much as possible. AI applications can behave unfairly due to biases inherent in the data sets used to train them or biases that are explicit or implicitly reflected in decisions made by the development teams or can result in unfair behaviour when these applications interact with particular stakeholders after deployment. Types of harm and risk can include allocation, quality of service, stereotyping, Section ...   Consider all Ethical AI Pr inciples throughout the AI Lifecycle Section ...  Define and test for fairness and bias Section ....  Perform regularisation and other forms of model selection IT PlannersExecutives, Business Users, Data Scientists , Project",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,123,cf0b8af7d9204b449b1bc783e7ee832b
748,"ETHICAL AI FRAMEWORK APPENDIX  B. AI Governance Process  Project Planning Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan denigration, over or underrepresentation. They can also be affected by trade offs between expected benefits and potential harms for different stakeholder groups. Mitigation measures include process es that scrutini se the system vision and what resulting potential fairness related harms to stakeholder groups. Consider defining and scrutini sing the system architecture for example machine learning models, performance metrics user interfaces, data sets needed to develop and test the system. Scrutini se the production datasets against defined fairness criteria. Consider doing a ship review before launch and a code review. Build in regular product review meetings. Managers, System Analysts, System Architect   How will traceability be maintained across data, experiments, A I model",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,124,288db220501a464baadf9a1d4d087fc7
749,"meetings. Managers, System Analysts, System Architect   How will traceability be maintained across data, experiments, A I model versions and usage? How will you capture performance against success criteria? Traceability and performance contribute to the interpretability, transparency and reliability of the AI solution. The risk of not maintaining traceability is that the AI can perform unexpectedly and not be explainable to users. Mitigation measures could entail documenting methods used for designing and developing the al gorithmic system. These could consist of a Rule based AI applications  the method of programming or how the model was built b Learning based AI applications  the method of training the algorithm, including which input data was gathered and selected, an d how this occurred. Describe the methods used to test and validate the algorithmic system a Rule based AI applications  the",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,124,cdb7c3a96ada41009100dfaf030484ae
750,"selected, an d how this occurred. Describe the methods used to test and validate the algorithmic system a Rule based AI applications  the scenarios or cases used in order to test and validate b Learning based model information about the data used to test and validate. Describe the outcomes of the algorithmic system Section ...   Complete documentation on data sources Section ...  Enable traceability System Analysts, System Architects , Project Managers, Data Scientists",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,124,29954c09373a49b6809ab34fff848c93
751,"ETHICAL AI FRAMEWORK APPENDIX  B. AI Governance Process  Project Planning Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan The outcomes of or decisions taken by the algorithm, as well as potential other decisions that would result from different cases for example, for other subgroups of users. B. AI Governance Process  Project Ecosystem Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan   What specific types of and sources of data will be collected, tracked, transferred, used, stored or processed as part of AI model development or application? Is any of the data to be used personally identifiable? Is the data identif iable to a person? Is the data anonymous or de identified and what policy, processes andor technical measures have been used to minimi se the reidentification of the data to an individual ? Does an up to date data",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,125,8006e386d6a14fb09f9faaf45af008a0
752,"measures have been used to minimi se the reidentification of the data to an individual ? Does an up to date data dictionary exist for the data used by the project? Have you considered how combinations of characteristics may be used by the AI model to reveal a special category, which may result in processing that is unfair to the individuals represented by the data? Do you collect and use biometric data in your AI model? Source data could be from other internal sources or from externally obtained data. If there are personally identifiable data are used, a PIA should be conducted to identify privacy risks and perform m itigating steps to mitigate those risks identified as well as ensure compliance with the PDPO. Section ...   Perform data validation  Obtain assurance for public or third party data  Complete documentation on data sources System Analysts, System Architects   Do you log the data lineage to",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,125,0f9dc9475651414fb604dc874dc678bf
753,"data  Complete documentation on data sources System Analysts, System Architects   Do you log the data lineage to understand the source, path, license or other obligations and transformations of data being loaded into ML Models? Do you have procedures in place to validate the use of the data or that the AI model is compliant with any applicable licenses? Consider a ttaching a data map. Section ...   Obtain assurance for public or third party data  Complete documentation on data sources",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,125,331b316877784653b28dc4cc3b5b1fb2
754,"ETHICAL AI FRAMEWORK APPENDIX  B. AI Governance Process  Project Ecosystem Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan What processes are in place to ensure input data are fit for the purpose of AI application? Do you have procedures in place to validate the use of the data or that the AI model is compliant with any applicable licenses if the data or technology is third party provided? Risks for not logging the data lineage include technical risks where the data may not be understood or appropriate. This can impact Ethical Principles suc h as fairness, transparency and interpretability and data privacy. Mitigation measures can include using a data map to map the data elements from their source to the models. This would provide an overview of all the data used and can be used as a checklist to identify whether each of these data sources has applicable licences. System Analysts, System",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,126,b288473d9ac849f58e71fdc0805360fb
755,"and can be used as a checklist to identify whether each of these data sources has applicable licences. System Analysts, System Architects, Project Managers, Business Users   Is the data accurate enough for the purpose of the AI model and initiative activity? Is the dataset used credible and from a reliable source? What are your techniques for validating the reliability of source data? AI Modelling data need to be appropr iate in terms of the data sample, size and distributions to ensure the AI model makes meaningful and representative inferences. What steps are being taken to determine the accuracy of source data and if the source data will be accurate enough over time? Has consolidationtransformation impacted the data in such a way the accuracy is affected? Are there concerns about the quality of the final data set relative to the purpose of the activity? Ethical AI principles affected can include fairness,",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,126,8281f6fb78b44d018016ce64a04dd818
756,"quality of the final data set relative to the purpose of the activity? Ethical AI principles affected can include fairness, reliability ro bustness and security. Please refer to Section ...  Data Extraction for details on addressing data reliability. Section ...   Perform data validation  Obtain assurance for public or third party data System Analysts, System Architects",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,126,0290397d2f1f45fba69a21a86ac81ed8
757,"ETHICAL AI FRAMEWORK APPENDIX  B. AI Governance Process  Third party Questions Practice Guide ReferenceResponsibility Assessment resultsproposed mitigation plan   Does your AI application or Big Data project contemplate using third party technology or data as either a supplier or partner ? YesNo Third parties are usually external vendors, providers or partners. If no, skip the third  party section. Not applicable. This is a question to identify whether organisations have to complete this section.   If your organisation obtained AI models or datasets from a third party, did your organisation assess and manage the risks of using these? Section ...   Obtain assurance for public or third party data Section ...  Define requirements of the AI application System Anal ysts, System Architects, Sourcing Team i.e. Procurement, Project Manager, Business Users   What isare the documentation",/Users/eryclisrodrigues/Documents/Eryclis - docs/Research/Projects/AI Governance - Topic Modeling/Data/Raw Data Sampling/National Strategy/[Hong Kong] Ethical_AI_Framework.pdf,127,3754132e21c1486a8287a123576399f8
